SRA	SRR	SRP	tax.bio	dir
SRA273644	SRR2072058	SRP059713	197221.SAMD00061106	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
SRA273644	SRR2072059	SRP059713	197221.SAMD00061106	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
SRA273644	SRR2072056	SRP059713	197221.SAMD00061106	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
SRA273644	SRR2072057	SRP059713	197221.SAMD00061106	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
SRA273644	SRR2072054	SRP059713	197221.SAMD00061106	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
SRA273644	SRR2072055	SRP059713	197221.SAMD00061106	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
SRA273644	SRR2072052	SRP059713	197221.SAMD00061106	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
SRA273644	SRR2072053	SRP059713	197221.SAMD00061106	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
SRA273644	SRR2072050	SRP059713	197221.SAMD00061106	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
SRA273644	SRR2072051	SRP059713	197221.SAMD00061106	Thermosynechococcus.vestitus.BP.1_txid197221_SAMD00061106_unknown
SRA969949	SRR10203737	SRP223729	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA969949	SRR10203736	SRP223729	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA969949	SRR10203735	SRP223729	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA969949	SRR10203734	SRP223729	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260150	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260149	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260148	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260147	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260146	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260145	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260144	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260143	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260142	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260141	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260140	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260139	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260138	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260137	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260136	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA538234	SRR5260135	SRP099881	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA472613	SRR4250006	SRP089988	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA472613	SRR4250005	SRP089988	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA472613	SRR4250004	SRP089988	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA472613	SRR4250003	SRP089988	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA090850	SRR900472	SRP026020	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA354795	SRR3181813	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA354795	SRR3181808	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA354795	SRR3181806	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA090850	SRR901612	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA090850	SRR901610	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA090850	SRR901609	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA090850	SRR901608	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA090850	SRR901484	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA090850	SRR901411	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA090850	SRR901306	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA090850	SRR901277	SRP070445	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA090850	SRR901263	SRP026020	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA142089	SRR1181644	SRP038869	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA142089	SRR1178966	SRP038869	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA142089	SRR1178965	SRP038869	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA142089	SRR1178964	SRP038869	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA142089	SRR1178963	SRP038869	203124.SAMN02598485	Trichodesmium.erythraeum.IMS101_txid203124_SAMN02598485_Oscillatoriales
SRA1499002	SRR21582751	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582752	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582753	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582754	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582758	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582755	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582756	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582757	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582759	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582760	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582761	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA1499002	SRR21582762	SRP397527	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA066405	SRR1572178	SRP018529	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA066405	SRR1571498	SRP018529	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA066405	SRR696127	SRP018529	313624.SAMN01915661	Nodularia.spumigena.CCY9414_txid313624_SAMN01915661_Nostocales
SRA650136	SRR6495307	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495306	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495305	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495304	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495302	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495301	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495300	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495299	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495298	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495297	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495296	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495295	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495294	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495293	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495292	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495291	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495290	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495289	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495288	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495287	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA650136	SRR6495286	SRP130967	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597269	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597268	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597267	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597266	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597265	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597264	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597263	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597262	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597261	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597260	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597259	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597258	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597257	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597256	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597255	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597254	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597253	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597252	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597251	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597250	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597249	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597248	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597247	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA565645	SRR5597246	SRP107964	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA465319	SRR4209645	SRP087652	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA465319	SRR4209644	SRP087652	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132697	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132696	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132695	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132694	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132693	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132692	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132691	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132690	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132689	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132688	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132687	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA342743	SRR3132686	SRP069025	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA275444	SRR2086086	SRP060290	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA267821	SRR2016987	SRP058241	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA095214	SRR941064	SRP027559	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA095214	SRR941063	SRP027559	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA095214	SRR941062	SRP027559	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA095214	SRR941061	SRP027559	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA044901	SRR350555	SRP007768	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA044901	SRR350558	SRP007768	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA044901	SRR350556	SRP007768	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA044901	SRR350559	SRP007768	32049.SAMN01081740	Picosynechococcus.sp.PCC.7002_txid32049_SAMN01081740_Chroococcales
SRA1408045	SRR18858124	SRP371565	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA1408045	SRR18858125	SRP371565	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA1408045	SRR18858126	SRP371565	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA1408045	SRR18858127	SRP371565	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA1408045	SRR18858128	SRP371565	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA1408045	SRR18858129	SRP371565	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA1408045	SRR18858130	SRP371565	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA1408045	SRR18858131	SRP371565	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA1408045	SRR18858132	SRP371565	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932996	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932995	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932994	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932993	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932992	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932991	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932990	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932989	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932988	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932979	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932978	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932977	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932976	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932975	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932974	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932973	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA310906	SRR2932972	SRP066156	32051.SAMEA3138264	Synechococcus.sp.WH.7803_txid32051_SAMEA3138264_Synechococcales
SRA1166087	SRR13180889	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180890	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180891	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180892	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180893	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180894	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180895	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180896	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180897	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180898	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180900	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180901	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180902	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180903	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA1166087	SRR13180904	SRP295478	329726.SAMN02604308	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
SRA439844	SRR3883184	SRP078366	59919.SAMEA3138209	Prochlorococcus.marinus.subsp.pastoris.str.CCMP1986_txid59919_SAMEA3138209_Synechococcales
SRA439844	SRR3883185	SRP078366	59919.SAMEA3138209	Prochlorococcus.marinus.subsp.pastoris.str.CCMP1986_txid59919_SAMEA3138209_Synechococcales
SRA439844	SRR3883186	SRP078366	59919.SAMEA3138209	Prochlorococcus.marinus.subsp.pastoris.str.CCMP1986_txid59919_SAMEA3138209_Synechococcales
SRA439844	SRR3883187	SRP078366	59919.SAMEA3138209	Prochlorococcus.marinus.subsp.pastoris.str.CCMP1986_txid59919_SAMEA3138209_Synechococcales
SRA274632	SRR2079408	SRP059921	59919.SAMEA3138209	Prochlorococcus.marinus.subsp.pastoris.str.CCMP1986_txid59919_SAMEA3138209_Synechococcales
SRA274632	SRR3138052	SRP059921	59919.SAMEA3138209	Prochlorococcus.marinus.subsp.pastoris.str.CCMP1986_txid59919_SAMEA3138209_Synechococcales
SRA274632	SRR2079428	SRP059921	59919.SAMEA3138209	Prochlorococcus.marinus.subsp.pastoris.str.CCMP1986_txid59919_SAMEA3138209_Synechococcales
SRA115526	SRR1045147	SRP033602	59919.SAMEA3138209	Prochlorococcus.marinus.subsp.pastoris.str.CCMP1986_txid59919_SAMEA3138209_Synechococcales
SRA050651	SRR441715	SRP011374	59919.SAMEA3138209	Prochlorococcus.marinus.subsp.pastoris.str.CCMP1986_txid59919_SAMEA3138209_Synechococcales
SRA050651	SRR441714	SRP011374	59919.SAMEA3138209	Prochlorococcus.marinus.subsp.pastoris.str.CCMP1986_txid59919_SAMEA3138209_Synechococcales
SRA753502	SRR7647490	SRP156440	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA753502	SRR7647489	SRP156440	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA753502	SRR7647488	SRP156440	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA753502	SRR7647487	SRP156440	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA753502	SRR7647485	SRP156440	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA753502	SRR7647484	SRP156440	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA753502	SRR7647483	SRP156440	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA753502	SRR7647482	SRP156440	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA753502	SRR7647481	SRP156440	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146559	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146558	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146557	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146556	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
