og	min	avg	sd	max
K11206	24.289405684754517	78.2782017812586	8.006491668353336	100
K11209	27.22772277227723	72.07203917113023	13.19727800525616	98.51485148514851
K11325	31.62251655629139	62.421021388687926	10.705527514697886	100
K11354	20.58715596330275	87.43377127087129	8.96568549418289	99.5229357798165
K11473	41.710296684118674	74.28829490830041	8.650081483732771	98.95287958115183
K11520	47.9148181011535	72.36043478140654	7.049014836420741	98.84649511978705
K11645	15.270935960591137	78.00676029766272	17.297491870718332	98.76847290640394
K11720	21.995926680244406	55.631415609683145	10.347978350494307	98.57433808553971
K11749	47.947454844006565	73.9722678343368	6.302787024073106	99.3431855500821
K11754	46.92218350754936	72.26436255704549	7.243517291954041	97.21254355400697
K11777	25.268817204301076	67.5299271440954	12.168713132094862	100
K11951	37.05882352941177	75.79501550851607	9.284757496442712	98.23529411764706
K11960	26.824817518248178	71.39787563999991	9.960618387962223	100
K11961	33.56164383561644	70.99748435650262	9.551630169441962	99.48630136986301
K11962	7.285974499089254	70.68375288515804	15.189058431773912	100
K11963	34.73684210526316	73.07321299333852	9.497470498346013	100
K12262	34.104046242774565	60.53783906289557	8.95493647892504	99.71098265895954
K12573	29.411764705882348	58.60406547940277	13.561541137663161	98.75222816399287
K12574	17.29166666666667	74.55554746651136	11.312319290771468	99.58333333333333
K12979	12.550607287449388	62.35998410513646	13.202870022068504	96.96356275303644
K12984	24.100156494522697	72.4821034009805	11.47075969445986	98.43505477308294
K13005	46.031143182681355	88.48455506551902	9.586586498979141	98.13900493733384
K13009	37.10819009100101	82.19931720581728	7.091559457785306	98.78665318503539
K13010	21.5780998389694	52.87444121661951	14.204045484173683	100
K13071	13.33333333333333	68.84047851789788	12.6013486827174	94.40860215053763
K13281	22.572815533980584	65.13293502613891	12.196851357105645	95.3883495145631
K13282	30.755395683453234	76.0979480693161	9.37878069686933	100
K13500	33.54430379746836	76.3390870732643	7.562429228553645	98.31223628691983
K13589	42.72694130514035	77.11078249556572	10.31952504077576	99.01567626686109
K13591	37.92184724689165	76.52605091770278	13.882486375722635	98.04618117229128
K13668	36.33333333333333	59.406235069278544	11.968627987266407	98.16666666666667
K13730	33.43848580441641	78.71929682655235	13.152498179423782	100
K13963	26.94136291600634	55.833923413247014	12.641826133495295	98.73217115689383
K13993	32.50883392226148	81.7710345805115	7.9285243519315856	99.82332155477032
K14330	44.12416851441242	79.59199640111878	9.137891096624742	99.77827050997783
K14379	44.86215538847118	70.46579864294884	7.851741868864884	96.99248120300751
K14415	44.89907255864702	81.22875825602826	9.646850465697293	99.61811238406983
K14441	52.05724508050089	77.13773829063928	7.866950419273514	99.6422182468694
K14540	30.000000000000004	69.01444444444445	7.737075630065865	100
K14761	36.71875	70.76722937368262	7.85960818881277	100
K15383	40.29850746268657	77.70547066256022	7.958453118170179	100
K15521	28.11731647348086	94.9211909485882	8.314181754123164	99.56094134176327
K15577	13.880320789636025	88.24281103926926	9.546649914053432	99.9383096853794
K15633	6.620209059233451	61.52792735719565	14.012418589678242	99.30313588850174
K15738	48.843187660668384	71.71828898307048	8.644138295478932	97.81491002570694
K16052	31.675201170446233	71.22310589332795	11.363996205992878	100
K16091	42.64705882352941	64.57371827536393	7.806095623079932	97.75086505190312
K16137	17.669172932330824	41.049020857227816	11.9173818145712	99.24812030075188
K16698	7.434695244474209	85.39030883619355	8.832746901824063	99.53114534494307
K16703	29.80189491817399	72.8446674717553	6.546781975033442	100
K16870	35.93314763231198	59.701410373567334	10.320792817043436	89.69359331476323
K17108	27.464788732394364	70.31125491688871	9.831774051274548	98.3274647887324
K17247	12.82051282051282	53.25463067398551	20.106061712080507	92.54079254079254
K17745	41.666666666666664	63.91322751322751	9.996360545973756	99.66666666666667
K17760	42.27129337539432	66.51023519662292	9.143463047998754	97.47634069400631
K17836	45.92298980747452	79.40989249509073	8.167476376865572	99.66024915062289
K17892	51.72413793103448	78.47605104403534	6.666422621418166	100
K17992	43.07304785894207	63.8509187651902	6.534813601120525	97.73299748110831
K18007	68.10631229235881	81.27767564732069	5.468162828141763	99.00332225913621
K18234	23.728813559322038	66.03756298671553	15.970167870710233	98.30508474576271
K18672	26.534653465346537	67.04574061366533	13.931464582250172	99.8019801980198
K18678	16.508538899430736	73.2956554502507	10.9511253686213	99.43074003795066
K18815	26.847290640394085	66.83130932623833	14.027872057045593	98.0295566502463
K18828	37.37864077669902	72.82846325639991	4.937775004748054	99.75728155339806
K18829	31.372549019607842	77.10926506505443	17.71354944400555	100
K18831	18.117229129662526	78.02500953878133	13.750785726444105	99.82238010657194
K18911	21.825813221406086	81.30138112929299	7.980913223488419	96.64218258132215
K19002	25.257731958762886	76.38320871568294	10.681344339041907	99.22680412371135
K19003	41.78628389154705	79.6230714006285	5.402947990283935	99.6012759170654
K19032	38.20754716981132	76.89810606210973	16.072267425661916	100
K19091	34.68468468468468	65.14478922431795	14.246048535960222	99.3993993993994
K19092	19.20529801324503	52.10032531660276	8.766248547713952	96.68874172185431
K19120	33.85826771653543	64.82568466820436	15.884630150297225	97.3753280839895
K19121	24.611973392461195	65.7981141794889	16.27588383282713	98.66962305986696
K19122	22.093023255813947	49.7269083158117	16.89955786028024	97.2640218878249
K19166	35.22727272727273	68.2714568040655	8.013913499525092	98.29545454545455
K19170	20.457796852646638	67.06331173384947	14.718145330991698	96.13733905579399
K19172	38.68756121449559	96.10517001195113	3.516156793316229	99.80411361410381
K19225	16.398243045387993	43.59980478282089	13.437079301486412	91.94729136163983
K19246	33.214285714285715	57.68836405529954	9.778024022159915	89.73214285714286
K19294	42.209944751381215	65.58137188122808	11.316928277958148	98.67403314917127
K19519	31.200000000000006	72.14837158469945	7.412724203981139	98.88
K19560	4.1257367387033455	85.51369467236796	6.025606374793748	99.90176817288801
K19982	25.260960334029225	55.94365656420224	13.268014835374546	92.48434237995825
K20306	38.17204301075269	49.157391687103065	8.870640719951068	88.70967741935483
K20525	46.38655462184874	66.94771894771894	7.202555032863885	98.15126050420167
K21480	34.217506631299734	71.74635501041426	8.942623458747015	99.73474801061008
K21481	22.171945701357465	65.85480345984547	17.575637827408983	100
K21495	22.527472527472526	62.03588930064675	11.466004175095144	96.7032967032967
K21498	20.961538461538463	77.98343918206932	18.427219380856886	99.8076923076923
K21568	53.333333333333336	74.53150553150553	6.022979808797057	98.18181818181819
K21600	10.588235294117643	88.36880164105385	4.24842360589069	99.6078431372549
K21703	40.93959731543624	73.15051823741564	12.693397236582744	100
K21793	52.254641909814325	69.71215247077316	7.068505525049298	96.28647214854111
K21903	24.01960784313726	63.205085955951006	9.367229605842116	100
K21929	21.794871794871796	82.37334465775356	9.871869765262465	100
K22044	29.74925626859328	79.05725753681554	5.15104750143463	99.23501912452188
K22205	35.96673596673596	70.00977495714338	10.093046732290109	97.2972972972973
K22278	35.936315390447305	87.64124361709112	7.037914059888654	99.96209249431386
K22320	42.672413793103445	80.77606973387742	6.59082513270292	99.56896551724138
K22391	17.307692307692314	58.00925925925926	24.89229973581609	95.83333333333334
